=N(NEW SESSION Bluetooth Keyboards, Train d'idees, Couteau Suisse)
type; idee_generatrice; Numero; label de l'idee; temps 1er car; temps validation; id utilisateur; idtrain-ididee; predecesseur; label predec; dist; alpha; cx; cy; pos; predecs; suivants
LEAFELEM;  telephone ; 36; GPS; 516794; 518494; 3; 35-8; 35-5;  comunicatiogps ; 0.3477678043679764; -1.8420207727158733; 0; 8; 651.0852606250345,700.9036949102544; 679.4229095119784,688.99993428276 665.2989097698362,695.0626902883433 ; 
LEAFELEM;  GPS ; 60; balise de détresse; 877259; 891209; 2; 50-5; 35-8;  GPS ; 0.3048321873108202; -2.48740830307991; 0; 8; 573.0035955782923,622.3844037495903; 651.0852606250345,700.9036949102544 628.967500019294,678.6619703801183 606.8497394135536,656.4202458499822 595.5676914684665,645.0749651498516 584.2856435233795,633.7296844497209 ; 
LEAFELEM;  balise de détresse ; 62; bouee de sauvetage; 902976; 908276; 4; 51-4; 50-5;  balise de détresse ; 0.34249302277184596; -2.848186728768929; 0; 8; 527.8754037979438,577.0032809490679; 573.0035955782923,622.3844037495903 561.7215476332052,611.0391230494597 550.4394996881181,599.6938423493291 539.157451743031,588.3485616491985 ; 
LEAFELEM;  bouee de sauvetage ; 63; fusée eclairante; 921776; 933276; 4; 52-5; 51-4;  bouee de sauvetage ; 0.43539740387158343; 3.1209286254898054; 0; 8; 471.46516407250823,520.2768774484148; 527.8754037979438,577.0032809490679 516.5933558528567,565.6580002489372 505.31130790776956,554.3127195488066 494.02925996268243,542.967438848676 482.74721201759536,531.6221581485454 ; 
LEAFELEM;  fusée eclairante ; 68; canne à péche; 1043689; 1047366; 4; 53-4; 52-5;  fusée eclairante ; 0.5299275204332826; 2.9605108498813353; 0; 8; 426.33697229215977,474.8957546478924; 471.46516407250823,520.2768774484148 460.1831161274211,508.93159674828416 448.901068182334,497.58631604815355 437.6190202372469,486.241035348023 ; 
LEAFELEM;  canne à péche ; 72; boite à appats; 1067068; 1074103; 4; 55-5; 53-4;  canne à péche ; 0.6608210365128971; 2.828575587486585; 0; 8; 369.9267325667242,418.16935114723935; 426.33697229215977,474.8957546478924 415.05492434707264,463.55047394776176 403.7728764019855,452.20519324763114 392.4908284568984,440.8599125475005 381.2087805118113,429.51463184736997 ; 
LEAFELEM;  telephone ; 41; guide survie; 615970; 621360; 3; 35-11; 35-8;  GPS ; 0.41030177097027015; -2.018822018211086; 0; 8; 606.6878842414962,719.1485015756713; 636.2861351638551,706.98529713206 621.4870097026757,713.0668993538657 ; 
LEAFELEM; _ANNEAU_CENTRAL; 0; lame; 36654; 37852; 3; 2-5; -; -; 0.2828782330180737; -2.9692368765768657; 0; 8; 553.6893454516547,550.4701977136909; 608.1429609742178,537.4010065940817 577.0266091739879,544.8691155009158 ; 507.01484862552434,561.672489698273 522.5730023538881,557.9383428780174 538.1311710039686,554.2042582186522 
LEAFELEM;  lame ; 39; ciseaux; 605985; 609047; 4; 37-5; 2-2;  lame ; 0.4474281652527497; 2.802707349652735; 0; 8; 478.45994682048587,446.9108544288774; 553.6893454516547,550.4701977136909 530.1801583794191,518.1079029371931 506.67097130718355,485.7456081606953 497.2672964782843,472.80069025008936 487.8636216493851,459.8557723394834 ; 
LEAFELEM; _ANNEAU_CENTRAL; 51; carte du réseau de téléportation; 766121; 781346; 2; 41-5; -; -; 0.24131158172694317; 1.7616054855138983; 0; 17; 675.9730761394286,400.6106783712955; 683.4653245412245,456.10722073066336 679.184056639569,424.3949085293392 ; 669.5500075210707,353.0423677894903 671.6913905740794,368.89842259582576 673.832340141761,384.754536051992 
LEAFELEM;  carte du réseau   de téléportation ; 52; forfait réséau de téléportation inclus; 795185; 810159; 3; 44-5; 41-2;  carte du réseau   de téléportation ; 0.3955762784402639; 1.140594483275987; 0; 17; 786.6128059188709,336.2457019332303; 675.9730761394286,400.6106783712955 710.5479916939474,380.49662323530583 745.1229072484662,360.38256809931625 758.9528734719344,352.33694604395424 772.7828396954027,344.29132398859224 ; 
LEAFELEM;  carte du réseau   de téléportation ; 64; lunette de vision nocturne; 993724; 1001635; 3; 44-8; 44-5;  forfait réséau de   téléportation inclus ; 0.473259362741726; 1.0291067581480389; 0; 17; 828.1027045892756,312.10883576714434; 800.4427721423391,328.2000798778683 814.2727383658074,320.15445782250634 ; 
LEAFELEM;  carte du réseau   de téléportation ; 75; moyen de déplacement; 1121625; 1127962; 3; 44-11; 44-8;  lunette de   vision nocturne ; 0.5551455882268171; 0.9497459062841186; 0; 8; 869.5926032596803,287.9719696010583; 841.9326708127438,304.06321371178234 855.7626370362121,296.0175916564203 ; 
LEAFELEM; _ANNEAU_CENTRAL; 21; calorimètre; 286568; 291459; 3; 18-5; -; -; 0.2569522870040725; 0.8563071633593552; 0; 8; 788.3907107829637,423.0927925023124; 759.110227751085,470.82791956590216 775.8495060043006,443.5552855977387 ; 809.272007015137,381.07286844412977 804.8708324449484,395.69952337912156 796.7341162589689,409.44076453462424 
LEAFELEM;  calorimètre ; 38; chauffage ?; 596748; 599645; 2; 31-5; 18-2;  calorimètre ; 0.39973813964060056; 0.42479423983292586; 0; 8; 891.2106878517673,438.50866204152936; 788.3907107829637,423.0927925023124 819.998953562385,428.0846847684934 843.7168193778602,431.55650716816626 859.5481088691625,433.87389212595394 875.3793983604648,436.1912770837416 ; 
LEAFELEM; _ANNEAU_CENTRAL; 77; boomerang; 1207477; 1212015; 1; 56-5; -; -; 0.2765751103623474; 0.3991652082881805; 0; 8; 833.7869927891422,468.5673685708548; 785.459078396753,496.8589342816869 813.075015209628,480.6923009293994 ; 875.2116689829201,444.3187361280382 861.4032251054871,452.40124013842296 847.5950389810947,460.48418478827415 
LEAFELEM; _SUR-LA_TABLE; 78; instrument de musique; 1215803; 1221790; 1; 60-5; -; -; 0.7460510099959092; 1.8082075042650485; 0; 17; 607.8826304160505,144.30971852927678; 585.0,122.0 597.0107677835359,132.57078318999947 ; 
LEAFELEM; _SUR-LA_TABLE; 79; harmonica; 1227676; 1231415; 1; 60-8; 60-5;  instrument   de musique ; 0.6656179202982799; 1.7465555725110746; 0; 8; 638.896766281546,180.93418697850282; 618.4975088016274,156.28153363223467 628.8288901489112,168.4988393686479 ; 668.2898619423073,218.88167161181616 658.5266568307317,206.20571697520978 648.7634511849044,193.52976275009178 
LEAFELEM;  harmonica ; 82; kazou; 1242965; 1244580; 1; 63-4; 60-5;  harmonica ; 0.5680784395342257; 1.8623319006413381; 0; 8; 614.2785232172108,239.34350993440785; 638.896766281546,180.93418697850282 631.5046335393843,195.11849831182477 626.5693925958601,210.04743322802258 620.9801276140881,224.86091963469684 ; 
LEAFELEM; _SUR-LA_TABLE; 12; décapsuleur; 165854; 172631; 3; 15-5; -; -; 1.0159896849909342; 0.3087316874617106; 0; 8; 1208.175535844919,362.9277702043677; 1178.6957186737184,367.67595997008357 1192.52078176239,359.6219156075135 ; 1247.0,389.0 1232.5804488645715,382.06627480694783 1222.809778195034,369.396073756158 
LEAFELEM;  décapsuleur ; 14; frigo; 191894; 196443; 4; 19-5; 15-2;  décapsuleur ; 0.9991323512267679; 0.1619417280996325; 0; 8; 1217.6813810031197,440.4251581678929; 1208.175535844919,362.9277702043677 1208.6838997503964,378.9015014300737 1211.7277793761045,394.24607195857294 1210.7715820964747,410.2019969988684 1214.9008551303302,424.97637052202 ; 
LEAFELEM;  frigo ; 25; sandwich; 345645; 348707; 4; 28-4; 19-5;  frigo ; 1.0152931159553042; 0.04555661221246273; 0; 8; 1232.4758561480462,500.725408382731; 1217.6813810031197,440.4251581678929 1221.0669995947803,455.6624688904829 1225.11504030002,470.5493731692209 1228.353907934564,485.8525019930317 ; 
LEAFELEM; _SUR-LA_TABLE; 66; jeu de carte; 1036688; 1039639; 1; 45-5; -; -; 1.2056758341820404; -0.4895375951981018; 0; 8; 1258.6365769436266,822.6384022556867; 1290.0,828.0 1274.6051075925961,823.6414121823169 ; 
LEAFELEM; _SUR-LA_TABLE; 67; dés; 1041138; 1042200; 1; 45-8; 45-5;  jeu de carte ; 1.1150427680465724; -0.494889062132863; 0; 8; 1215.1622883446828,803.025169560496; 1245.2838562901745,813.8233667395431 1230.1724304344827,808.5655336680269 ; 
LEAFELEM; _SUR-LA_TABLE; 69; jeu de société; 1053625; 1058901; 1; 45-11; 45-8;  dés ; 1.0239759164347861; -0.5020510389104329; 0; 8; 1171.2476766423122,783.7001985468862; 1200.2994058225186,797.1010896207633 1185.6389256774994,790.6924765167056 ; 
LEAFELEM; _SUR-LA_TABLE; 70; bowling; 1062189; 1065727; 1; 45-14; 45-11;  jeu de société ; 0.9326565582339106; -0.49878311388443297; 0; 8; 1129.9889877268567,759.2250966228695; 1157.2037160103814,776.0342237381107 1143.3596156940425,768.0129466308698 ; 
LEAFELEM; _SUR-LA_TABLE; 71; billard; 1066376; 1067822; 1; 45-17; 45-14;  bowling ; 0.8439180138331233; -0.474414334698797; 0; 8; 1094.1259313699231,727.3961896884367; 1117.4370737248018,749.3029267550928 1105.4980038610934,738.6512315477801 ; 1061.8087285940528,691.9081750635672 1072.5035801415097,703.8086015423897 1083.1984282871833,715.7090310783763 
LEAFELEM;  billard ; 73; compteur de point; 1080363; 1084064; 1; 57-5; 45-14;  billard ; 0.8441821058459718; -0.2937138053292605; 0; 8; 1124.215886208089,653.3091060076338; 1094.1259313699231,727.3961896884367 1100.4581952304973,712.7025708557575 1106.2003344499162,697.7818465859275 1112.0335771056327,682.8927218635183 1118.0061300120522,668.0543170791381 ; 
LEAFELEM; _SUR-LA_TABLE; 15; clé dynamometrique; 205116; 219740; 2; 13-5; -; -; 0.9092058529875058; 2.238197695798574; 0; 8; 404.5561125776997,150.08698103280832; 383.0,160.0 398.2637416373639,164.79772771505452 ; 449.3949169387341,133.58254459384273 434.7877806423012,140.11183009973317 420.1806455133957,146.64111821758303 
LEAFELEM;  clé dynamometrique ; 27; scie à bois ; 361806; 363989; 3; 27-5; 13-2;  clé dynamometrique ; 0.776476066877603; 2.1504914884200956; 0; 8; 476.70203309763673,183.94796940486802; 404.5561125776997,150.08698103280832 419.0935702409208,156.7635550441641 433.98397486116784,162.46560422918444 448.7579816036406,168.53513316337435 462.43624246853386,176.71078118030812 ; 
LEAFELEM; _SUR-LA_TABLE; 44; conectivité inter couteau suisse; 648135; 667575; 1; 9-5; -; -; 0.7539347436477899; 0.9407361444769926; 0; 17; 933.2120162653999,205.18402818218644; 918.1753564586969,233.4311317833963 925.6936863620484,219.30757998279137 ; 
LEAFELEM; _SUR-LA_TABLE; 46; sonnerie; 679224; 683047; 1; 9-8; 9-5;  conectivité inter   couteau suisse ; 0.8446626918340487; 0.954882244235648; 0; 8; 956.1820232698996,163.03753967269668; 940.7813635850041,191.08775274662543 948.450003894702,177.04524742170295 ; 980.0,123.0 971.1012389231107,136.2970692747101 959.5838467403782,147.40335926323164 
LEAFELEM; _SUR-LA_TABLE; 1; sabre laser; 36713; 40828; 1; 0-5; -; -; 0.646676424886855; 2.6197831299209207; 0; 8; 405.67667941513236,355.7737858732145; 437.0,350.0 421.05878563736803,351.3702863367254 ; 359.6713032425134,369.46674450121566 375.0003361080033,364.8819052010078 390.3293689734932,360.29706590079996 
LEAFELEM;  sabre laser ; 50; choix couleur du laser; 772648; 778997; 1; 42-5; 0-2;  sabre laser ; 0.7929199816379693; 2.562775728370481; 0; 17; 351.52517206725696,297.279069121317; 405.67667941513236,355.7737858732145 395.48329721259,343.44356763669 384.4106383461659,331.98991875003327 373.29419100100375,320.58772673064817 362.17822229118855,309.18496747375104 ; 
LEAFELEM; _SUR-LA_TABLE; 76; moyen de déplacement; 1153137; 1158625; 3; 33-5; -; -; 1.1186877788735001; -2.403249940932794; 0; 8; 265.63351268470643,920.2974373547758; 242.0,941.0 251.81648745773666,928.3652632005214 ; 307.88972580415236,897.5307944667036 293.7701924126283,905.0566682900969 279.6506590211043,912.5825421134903 
LEAFELEM;  moyen de déplacement ; 81; guide du routard; 1235253; 1240793; 4; 62-5; 33-2;  moyen de déplacement ; 1.0857786614957912; -2.269133201005033; 0; 8; 333.4997523904301,961.5960358839867; 265.63351268470643,920.2974373547758 279.0982561121258,928.6835234925693 292.7248146635066,936.9055853190811 306.34342130307897,945.1430914386507 319.9564790760403,953.3907034798077 ; 
LEAFELEM;  guide du routard ; 83; boussole; 1246541; 1249416; 4; 64-4; 62-5;  guide du routard ; 1.066293004432811; -2.1606372516493018; 0; 8; 388.6209699328921,990.2133109925784; 333.4997523904301,961.5960358839867 346.91295748602204,970.0785201684897 361.0742972938187,975.444522348423 375.11258564458075,981.9558765458446 ; 
LEAFELEM; _SUR-LA_TABLE; 9; ordinateur; 118129; 126592; 3; 6-5; -; -; 0.8743723556556168; -2.57773820194706; 0; 8; 312.0141161711807,770.3359183381757; 290.0,788.0 305.7253597460621,785.048210566973 ; 350.3002087801936,742.7042892033232 338.62074946081515,753.6400210035725 326.94128844795773,764.5757509951709 
LEAFELEM;  ordinateur ; 10; musique; 141117; 143229; 1; 16-5; 6-2;  ordinateur ; 0.799093141193246; -2.419939311484211; 0; 8; 385.05732010260584,802.1487151644598; 312.0141161711807,770.3359183381757 325.79080264241287,778.4154352189688 340.2965675134257,785.1613053789025 355.0727128897353,791.2531351679186 369.9812185252307,796.9732790420551 ; 
LEAFELEM;  musique ; 16; enceintes; 225408; 228968; 4; 20-4; 16-5;  musique ; 0.8457738489604398; -2.292119078348446; 0; 8; 406.7712746189372,858.4376762974023; 385.05732010260584,802.1487151644598 388.9391329580433,817.4140526945853 396.08305244302954,829.8776453267635 402.1859565896204,843.5821640292922 ; 
LEAFELEM;  enceintes ; 17; dictaphone; 239541; 246789; 2; 22-5; 20-4;  enceintes ; 0.9294975951119896; -2.162535839415032; 0; 8; 427.79853806630416,930.0147306530349; 406.7712746189372,858.4376762974023 410.7981595808706,873.3224037635949 415.97667875363754,887.4002136191588 415.9129489112546,903.4000105500328 422.3386957755914,916.1502564972783 ; 
LEAFELEM;  ordinateur ; 18; imprimante; 250019; 254944; 4; 16-8; 16-5;  musique ; 0.7540247457038884; -2.3184410314788004; 0; 8; 430.8473970126076,815.2832829153593; 400.2466792414181,806.884322009786 415.51691560348524,811.2479205860229 ; 
LEAFELEM;  imprimante ; 28; espace de stockage numérique; 352418; 368280; 2; 29-5; 16-8;  imprimante ; 0.8483867783214366; -2.179966717724324; 0; 17; 445.14603734064076,890.2852889780306; 430.8473970126076,815.2832829153593 435.60393139650563,830.1108514925603 435.10477856526694,846.0146088192238 441.17525287475263,859.8449963764922 440.16851263073994,875.6628432659398 ; 
LEAFELEM;  ordinateur ; 24; heure; 340032; 340931; 1; 16-11; 16-8;  imprimante ; 0.7129816429676447; -2.208761794240324; 0; 8; 477.07187554907784,825.6909409605338; 446.2237827284222,819.0198958530762 461.63505176261174,822.480856115405 ; 
LEAFELEM;  ordinateur ; 80; appareil photo; 1227876; 1232927; 3; 16-14; 16-11;  heure ; 0.6787862005396376; -2.089878154604211; 0; 8; 523.2144521247303,834.4208839357046; 492.5196353597553,828.7395699476044 507.97698074015085,831.600575217678 ; 
LEAFELEM; _SUR-LA_TABLE; 65; carte d'identité; 1003761; 1013248; 2; 46-5; -; -; 0.536958629692665; 2.049326100269665; 0; 8; 570.1907014744704,274.76210194506393; 598.2769825388166,290.0970560035066 584.2338416638805,282.4295796020626 ; 527.0,254.0 541.9311330753177,259.7498926152715 556.1017922248483,267.1790526800314 
LEAFELEM; _SUR-LA_TABLE; 56; assainisseur d'eau; 818209; 829371; 2; 43-5; -; -; 0.8204142142785029; 2.4424886795299514; 0; 8; 370.32062063855676,247.8194824252052; 343.0,264.0 355.64835364123127,254.20106382476382 ; 415.3441849918009,231.18826817793658 400.29255029225453,236.6148963088676 385.2409155927082,242.0415244397986 
LEAFELEM;  assainisseur d'eau ; 57; dessalinisation; 839058; 844799; 1; 47-5; 43-2;  assainisseur d'eau ; 0.6702410039435059; 2.435601293534758; 0; 8; 432.2329615883558,296.70654095366376; 370.32062063855676,247.8194824252052 383.4469217806765,255.91727158049298 395.96376055043316,265.6844606003852 408.2005649314415,275.859485256301 420.2385399474822,286.3019034314629 ; 
LEAFELEM; _SUR-LA_TABLE; 30; projecteur; 418282; 436481; 3; 30-5; -; -; 1.1950802486618357; 2.7907791528231525; 0; 8; 110.79667951300283,309.38065292856913; 86.0,325.0 94.97357887275592,311.7533067441558 ; 158.61834042266796,305.2845015062428 142.66604509014658,306.5191162736975 126.71374975762522,307.75373104115215 
LEAFELEM; _SUR-LA_TABLE; 37; tire bouchon; 527535; 536417; 2; 34-5; -; -; 1.0938850916463052; 2.5362026505817044; 0; 8; 227.77296345016507,198.18161833045224; 196.0,197.0 211.95369204212207,195.78356659650794 ; 275.12338049498356,206.0516863358723 259.33967872058173,203.42971030685433 243.55597664354133,200.8077360996528 
LEAFELEM; _SUR-LA_TABLE; 48; broyeur; 722895; 730035; 2; 36-5; -; -; 1.3330384299832483; 2.647651791589209; 0; 8; 83.80638014605621,193.20383838939296; 61.0,171.0 71.2538470770579,183.2824517145524 ; 
LEAFELEM; _SUR-LA_TABLE; 49; composteur; 739845; 744985; 2; 36-8; 36-5;  broyeur ; 1.242612319645284; 2.6581130433381497; 0; 8; 122.40155923353245,221.7367921398249; 96.5370501337482,202.89558960702533 109.41324803286597,212.39314337958987 ; 161.68057779593764,249.3257148269173 148.57397892264586,240.14872915761242 135.4673800493541,230.97174348830757 
LEAFELEM; _SUR-LA_TABLE; 53; dictionnaire; 808136; 810523; 1; 40-5; -; -; 1.2512465958995662; 0.7331989463953119; 0; 8; 1188.1045269655122,85.36669363612033; 1164.0,66.0 1178.6328524969842,72.47144711803327 ; 
LEAFELEM; _SUR-LA_TABLE; 54; annuaire; 813599; 817662; 1; 40-8; 40-5;  dictionnaire ; 1.2207200130006748; 0.6638980860225894; 0; 8; 1204.7531170180596,130.096327577228; 1195.6281906870443,99.48740481528202 1201.1283378591747,114.51233014238115 ; 
LEAFELEM; _SUR-LA_TABLE; 55; repertoire; 820812; 826028; 1; 40-11; 40-8;  annuaire ; 1.1709467928957682; 0.5998841943899289; 0; 8; 1207.4128421039684,177.94645491525776; 1206.7892780188781,145.966237733834 1207.5691795997498,161.94721872763265 ; 1204.3148388276684,225.84382453746505 1205.46380497309,209.8851317088943 1206.6127695411046,193.92643876675626 
LEAFELEM;  repertoire ; 58; agenda; 847262; 850025; 4; 48-5; 40-8;  repertoire ; 1.022280681831896; 0.6274764479677755; 0; 8; 1134.4627752258539,209.90294989294657; 1207.4128421039684,177.94645491525776 1192.5725816228896,183.918586307322 1178.5463246353652,191.35537738382916 1164.1833000673037,198.27060842417464 1149.019850488586,203.33535615849047 ; 
LEAFELEM; _SUR-LA_TABLE; 3; tronçonneuse; 50552; 54738; 2; 1-5; -; -; 0.8546341168344261; 0.8396448286409031; 0; 8; 999.5978108375798,190.99774451638885; 970.0,180.0 985.7041512892042,183.06261853416072 ; 
LEAFELEM;  tronçonneuse ; 11; essence?; 165913; 169630; 1; 17-5; 1-2;  tronçonneuse ; 0.7777661837195396; 0.6820417369571099; 0; 8; 1016.9792429900456,267.5989516160642; 999.5978108375798,190.99774451638885 1002.3034109323638,206.76687887847308 1002.9203503062522,222.63278905960007 1009.0528046608547,236.89861777310142 1014.0856272045139,251.86594597460694 ; 
LEAFELEM;  essence? ; 23; energie ?; 316242; 322004; 2; 26-4; 17-5;  essence? ; 0.7413040043305049; 0.5321031778557821; 0; 8; 1035.3766928264909,327.54841465422544; 1016.9792429900456,267.5989516160642 1020.0429278751819,283.2899651074905 1026.484357528774,297.2618960944859 1031.9456527485215,311.95417138080074 ; 
LEAFELEM;  energie ? ; 40; solaire; 618945; 621195; 2; 38-5; 26-4;  energie ? ; 0.7141466598512183; 0.3306525814967287; 0; 8; 1054.6174550825842,403.27607796044765; 1035.3766928264909,327.54841465422544 1039.3487780651164,343.00160421644324 1040.7460840368756,358.8755104537144 1047.5308541295667,372.6882195005532 1053.0998122718509,387.40285746110845 ; 
LEAFELEM;  solaire ; 45; panneau photovoltaique; 666858; 679784; 3; 39-4; 38-5;  solaire ; 0.6295565058520572; 0.2720830690015961; 0; 17; 1018.3584920108427,436.1773266415088; 1054.6174550825842,403.27607796044765 1041.7581687438344,412.78269156020974 1032.6656357929123,424.9408887864515 1018.5950717310337,426.68743288918654 ; 
LEAFELEM;  solaire ; 47; four solaire; 692511; 698795; 2; 39-7; 39-4;  panneau   photovoltaique ; 0.5776847617410814; 0.1794508547130431; 0; 8; 998.4143142526462,470.86696999752326; 1015.7537669246366,447.7071367691193 1010.1148199917027,460.2247410040715 ; 
LEAFELEM;  energie ? ; 42; eolien; 624094; 626243; 2; 38-8; 38-5;  solaire ; 0.7222007755733302; 0.21118799832726237; 0; 8; 1070.7315502032252,445.5208173500093; 1060.9454696977502,417.47006217732456 1062.558748717778,433.3414518474285 ; 
LEAFELEM;  energie ? ; 43; mécanique; 652707; 655845; 2; 38-11; 38-8;  eolien ; 0.7402417784820755; 0.0942496728228638; 0; 8; 1086.9021243738193,488.42624227001943; 1077.6468223711336,459.2134909599078 1079.654143286369,475.0652997685299 ; 
LEAFELEM;  energie ? ; 59; GENERATEUR; 863474; 873715; 1; 38-14; 38-11;  mécanique ; 0.7698298756626317; -0.010757867624437978; 0; 8; 1104.1372978436773,529.3478232806107; 1088.615094529487,504.29451036688533 1097.2293930442052,515.6932882571249 ; 
LEAFELEM;  GENERATEUR ; 61; nucleaire? fusion; 885636; 895649; 1; 49-5; 38-14;  GENERATEUR ; 0.8386962592861246; -0.1230644320193015; 0; 8; 1136.985484723064,579.0505087356689; 1104.1372978436773,529.3478232806107 1112.0721931268656,542.2572052366867 1110.170391905531,557.2841053597903 1119.0916770999356,560.4675146988706 1129.0365891880388,566.4805003479809 ; 
LEAFELEM;  nucleaire? fusion ; 74; eau; 1121735; 1123421; 1; 58-4; 49-5;  nucleaire? fusion ; 0.9167989511723936; -0.18841729955545183; 0; 8; 1172.801015451602,615.153270187212; 1136.985484723064,579.0505087356689 1148.1328960127762,587.7444695582905 1160.0313340158139,593.3318644302259 1161.5850930946692,608.5873903869297 ; 
LEAFELEM; _SUR-LA_TABLE; 4; scalpel; 57691; 61988; 2; 1-8; 1-5;  tronçonneuse ; 0.9122516604797889; 0.7599284197853319; 0; 8; 1047.1708653060846,195.07824029265538; 1015.5704324413124,190.06213824023692 1031.3313490737605,192.81777009246605 ; 1094.8897620447333,200.25710325860098 1078.9758448203893,198.5996236729865 1063.0619271120588,196.94214873426668 
LEAFELEM;  scalpel ; 8; loupe; 117478; 125518; 2; 14-4; 1-5;  scalpel ; 0.8749733240928776; 0.6316103050613175; 0; 8; 1070.740042213224,253.77252173904506; 1047.1708653060846,195.07824029265538 1051.34693335586,210.52363951969227 1057.9338346939396,224.85952428090536 1064.429973447577,239.25632788162056 ; 
LEAFELEM;  scalpel ; 13; tournevis; 184615; 188777; 2; 14-7; 14-4;  loupe ; 0.8537506579805152; 0.5291952637901811; 0; 8; 1086.9088243772194,298.72158932880035; 1076.74035600349,268.4719431983684 1082.2606351494137,283.41998105888035 ; 
LEAFELEM; _SUR-LA_TABLE; 5; heure; 57405; 76530; 1; 5-5; -; -; 1.2850479070765075; -0.6979157351672525; 0; 8; 1216.9056422898439,958.5451343327139; 1185.0,961.0 1200.9551304443808,959.802580899269 ; 1264.8338184083684,960.8327980022239 1248.8404233038161,960.373110032312 1232.8470281364837,959.9134242466404 
LEAFELEM; _SUR-LA_TABLE; 2; grille pain; 51255; 54381; 4; 3-5; -; -; 1.5065249001881487; -0.6167143658194121; 0; 8; 1345.2237385368062,982.4380708022586; 1358.1380680513835,1011.7163920176035 1351.6809032940948,997.0772314099311 ; 1331.0,937.0 1332.973874661967,952.8777775150946 1338.9323297271615,967.7269126157009 
LEAFELEM;  grille pain ; 7; confiture; 104043; 106516; 1; 12-5; 3-2;  grille pain ; 1.494858586542392; -0.5271512959511746; 0; 8; 1378.2590971103184,919.812394488905; 1345.2237385368062,982.4380708022586 1356.5187153226814,971.1083885926103 1357.710727579848,958.6497889069947 1361.0079261615383,945.2218035421824 1367.3426752427931,931.5060703674645 ; 
